Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
05-Mar-2019,84.62,-0.19,-0.22%,85.15,84.45,85.39,"73,630,440","6,257,706,281.10","211,186,895,404.12"
04-Mar-2019,84.81,+1.22,+1.46%,84.25,83.72,85.47,"123,347,160","10,451,338,839.49","217,444,601,685.23"
01-Mar-2019,83.59,+1.60,+1.95%,82.76,82.55,83.71,"99,497,540","8,276,310,310.07","206,993,262,845.73"
28-Feb-2019,81.99,-0.06,-0.08%,81.76,81.69,82.59,"60,517,820","4,970,812,960.09","198,716,952,535.66"
27-Feb-2019,82.05,+0.23,+0.29%,81.41,80.76,82.09,"62,976,480","5,136,771,565.74","203,687,765,495.75"
26-Feb-2019,81.82,+0.17,+0.21%,81.30,80.81,82.00,"53,316,300","4,342,878,885.84","198,550,993,930.01"
25-Feb-2019,81.65,+0.07,+0.09%,82.07,81.52,82.73,"63,689,240","5,223,515,951.68","194,208,115,044.17"
22-Feb-2019,81.58,+0.61,+0.75%,81.18,81.06,81.75,"61,923,820","5,046,394,124.51","188,984,599,092.48"
21-Feb-2019,80.97,-0.13,-0.16%,80.99,80.05,81.18,"69,667,840","5,618,868,910.88","183,938,204,967.97"
20-Feb-2019,81.11,-0.27,-0.34%,81.50,80.51,81.75,"66,751,780","5,420,876,752.99","189,557,073,878.86"
19-Feb-2019,81.38,+0.98,+1.22%,80.05,80.03,81.70,"73,633,120","5,984,035,021.66","194,977,950,631.85"
15-Feb-2019,80.40,-0.73,-0.91%,81.39,80.23,81.45,"86,877,860","7,003,733,248.40","188,993,915,610.18"
14-Feb-2019,81.13,-0.87,-1.06%,81.23,80.30,81.90,"82,410,480","6,686,335,955.87","195,997,648,858.58"
13-Feb-2019,82.00,+0.10,+0.12%,82.35,81.86,82.82,"71,206,420","5,865,818,913.55","202,683,984,814.45"
12-Feb-2019,81.90,+2.35,+2.95%,80.20,79.94,81.97,"97,172,080","7,901,411,555.30","196,818,165,900.91"
11-Feb-2019,79.55,+0.14,+0.18%,80.05,79.30,80.46,"66,346,560","5,288,398,157.94","188,916,754,345.61"
08-Feb-2019,79.41,-1.31,-1.62%,79.30,78.34,79.43,"113,149,140","8,943,901,507.51","183,628,356,187.66"
07-Feb-2019,80.72,-1.29,-1.58%,81.25,79.65,81.28,"92,531,780","7,443,311,866.48","192,572,257,695.17"
06-Feb-2019,82.01,-0.93,-1.12%,83.54,81.67,83.61,"78,797,660","6,485,215,487.67","200,015,569,561.65"
05-Feb-2019,82.94,+1.28,+1.56%,82.17,82.13,83.26,"89,062,100","7,378,794,434.29","206,500,785,049.32"
04-Feb-2019,81.67,+0.35,+0.44%,81.15,80.68,82.48,"98,583,740","8,053,333,489.60","199,121,990,615.02"
01-Feb-2019,81.31,-4.63,-5.38%,81.94,81.10,83.65,"230,124,260","18,888,711,412.94","191,068,657,125.43"
31-Jan-2019,85.94,+2.41,+2.89%,84.64,83.95,86.82,"218,206,760","18,662,046,848.89","209,957,368,538.37"
30-Jan-2019,83.52,+3.83,+4.80%,81.15,80.98,83.85,"115,676,440","9,560,685,776.19","191,295,321,689.48"
29-Jan-2019,79.69,-2.20,-2.69%,81.56,79.54,81.62,"92,655,640","7,439,819,887.06","181,734,635,913.29"
28-Jan-2019,81.89,-1.63,-1.96%,82.18,80.70,82.25,"96,754,220","7,880,159,764.49","189,174,455,800.35"
25-Jan-2019,83.53,+0.78,+0.95%,83.53,83.08,84.17,"99,193,580","8,296,796,779.92","197,054,615,564.84"
24-Jan-2019,82.75,+0.75,+0.91%,82.05,81.59,82.86,"81,798,860","6,732,385,392.61","188,757,818,784.92"
23-Jan-2019,82.00,+0.39,+0.48%,82.80,80.60,82.87,"104,504,240","8,551,959,452.01","182,025,433,392.31"
22-Jan-2019,81.61,-3.20,-3.77%,84.05,80.51,84.09,"128,335,920","10,554,176,375.17","173,473,473,940.30"
18-Jan-2019,84.81,+0.15,+0.18%,85.60,84.58,85.81,"120,410,060","10,263,735,573.56","184,027,650,315.47"
17-Jan-2019,84.66,+0.47,+0.56%,84.00,83.88,85.01,"84,177,500","7,108,506,007.93","173,763,914,741.92"
16-Jan-2019,84.19,+0.46,+0.55%,84.21,83.79,85.25,"127,337,280","10,764,672,130.82","166,655,408,733.98"
15-Jan-2019,83.73,+2.87,+3.55%,81.60,81.30,83.76,"119,970,200","9,933,953,420.64","155,890,736,603.16"
14-Jan-2019,80.86,-1.17,-1.42%,80.75,79.76,82.41,"120,117,760","9,770,370,982.33","145,956,783,182.52"
11-Jan-2019,82.03,-0.78,-0.95%,82.03,81.81,83.01,"93,724,440","7,706,864,135.57","155,727,154,164.86"
10-Jan-2019,82.81,-0.16,-0.19%,82.05,81.08,83.16,"130,153,860","10,715,833,350.67","163,434,018,300.42"
09-Jan-2019,82.97,+0.14,+0.17%,82.65,82.07,83.39,"126,976,020","10,523,597,265.99","174,149,851,651.10"
08-Jan-2019,82.83,+1.35,+1.66%,83.23,80.83,83.83,"177,628,560","14,679,507,852.38","163,626,254,385.10"
07-Jan-2019,81.48,+2.71,+3.44%,80.12,79.46,81.73,"159,864,260","12,928,713,644.08","148,946,746,532.72"
04-Jan-2019,78.77,+3.76,+5.01%,76.50,75.92,79.70,"183,651,500","14,363,029,993.79","136,018,032,888.64"
03-Jan-2019,75.01,-1.94,-2.52%,76.00,74.86,76.90,"139,511,440","10,572,112,219.52","121,655,002,894.85"
02-Jan-2019,76.96,+1.86,+2.47%,73.26,73.05,77.67,"159,662,060","12,149,903,288.42","132,227,115,114.37"
31-Dec-2018,75.10,+1.20,+1.62%,75.54,74.35,76.04,"139,090,140","10,467,164,105.80","120,077,211,825.96"
28-Dec-2018,73.90,+0.82,+1.12%,73.67,72.45,75.67,"176,579,000","13,079,990,714.43","109,610,047,720.15"
27-Dec-2018,73.08,-0.46,-0.63%,72.71,69.52,73.45,"194,440,680","13,899,531,327.87","96,530,057,005.73"
26-Dec-2018,73.55,+6.35,+9.45%,68.44,68.15,73.66,"208,236,020","14,764,257,926.67","110,429,588,333.60"
24-Dec-2018,67.20,-1.67,-2.43%,67.30,65.35,69.80,"144,399,920","9,752,637,479.96","95,665,330,406.92"
21-Dec-2018,68.87,-4.17,-5.71%,73.25,68.20,74.00,"272,806,400","19,199,877,849.40","105,417,967,886.89"
20-Dec-2018,73.04,-1.71,-2.29%,74.20,71.63,75.48,"199,836,660","14,654,827,541.67","124,617,845,736.29"
19-Dec-2018,74.75,-2.82,-3.64%,77.15,74.16,79.23,"175,843,780","13,487,672,831.10","139,272,673,277.96"
18-Dec-2018,77.57,+1.53,+2.01%,77.00,76.15,78.38,"130,459,500","10,075,354,464.27","152,760,346,109.06"
17-Dec-2018,76.05,-3.55,-4.46%,78.30,75.25,78.81,"176,595,240","13,601,206,896.61","142,684,991,644.79"
14-Dec-2018,79.60,-3.32,-4.01%,81.90,79.25,82.13,"127,343,260","10,276,529,585.70","156,286,198,541.40"
13-Dec-2018,82.92,-0.26,-0.31%,84.00,82.08,84.61,"105,423,240","8,752,711,673.05","166,562,728,127.10"
12-Dec-2018,83.18,+1.02,+1.24%,83.45,83.01,85.25,"131,959,360","11,098,354,954.32","175,315,439,800.15"
11-Dec-2018,82.16,+0.11,+0.13%,83.90,80.98,83.97,"124,893,900","10,310,880,085.51","164,217,084,845.83"
10-Dec-2018,82.05,+0.59,+0.73%,81.19,79.54,82.90,"149,896,160","12,216,093,840.53","153,906,204,760.32"
07-Dec-2018,81.46,-3.50,-4.12%,85.25,81.27,85.95,"151,522,640","12,602,827,128.31","141,690,110,919.79"
06-Dec-2018,84.96,+1.54,+1.85%,80.74,80.49,85.05,"175,787,880","14,594,816,914.19","154,292,938,048.10"
04-Dec-2018,83.42,-5.20,-5.87%,87.80,83.25,88.52,"173,889,100","14,886,826,005.11","139,698,121,133.91"
03-Dec-2018,88.62,+4.11,+4.86%,88.47,86.50,88.92,"137,243,200","12,116,335,456.01","154,584,947,139.02"
30-Nov-2018,84.51,+0.83,+0.99%,83.98,83.33,84.80,"115,235,220","9,714,939,673.10","142,468,611,683.01"
29-Nov-2018,83.68,-0.21,-0.25%,83.75,82.62,84.50,"132,264,860","11,072,760,459.78","132,753,672,009.91"
28-Nov-2018,83.89,+4.82,+6.09%,80.70,80.06,84.07,"169,174,760","13,879,580,913.15","143,826,432,469.68"
27-Nov-2018,79.07,+0.00,+0.01%,78.80,77.90,79.88,"115,664,540","9,149,966,278.29","129,946,851,556.53"
26-Nov-2018,79.07,+3.96,+5.28%,76.95,76.21,79.24,"125,154,320","9,752,749,480.66","120,796,885,278.24"
23-Nov-2018,75.10,-0.73,-0.97%,75.85,75.09,76.81,"54,152,840","4,111,340,904.90","111,044,135,797.58"
21-Nov-2018,75.84,+1.06,+1.42%,77.15,75.75,77.50,"114,336,000","8,748,911,875.95","115,155,476,702.48"
20-Nov-2018,74.77,-0.84,-1.11%,71.88,71.00,76.74,"217,576,460","16,205,298,182.08","106,406,564,826.52"
19-Nov-2018,75.61,-4.06,-5.09%,78.85,75.17,79.06,"155,799,620","11,950,557,345.74","122,611,863,008.60"
16-Nov-2018,79.67,-1.30,-1.61%,79.38,78.66,80.72,"121,321,600","9,668,095,428.07","134,562,420,354.35"
15-Nov-2018,80.97,+1.02,+1.28%,79.05,77.33,81.24,"168,546,740","13,365,228,975.42","144,230,515,782.42"
14-Nov-2018,79.95,-1.61,-1.97%,82.82,79.85,83.65,"129,737,820","10,535,964,922.08","130,865,286,807.00"
13-Nov-2018,81.56,-0.28,-0.35%,82.46,80.69,83.85,"118,665,420","9,761,793,609.09","141,401,251,729.08"
12-Nov-2018,81.84,-3.78,-4.41%,84.91,81.50,85.43,"136,124,900","11,246,300,185.74","151,163,045,338.16"
09-Nov-2018,85.62,-2.12,-2.42%,86.63,85.09,87.20,"118,043,720","10,134,500,140.29","162,409,345,523.90"
08-Nov-2018,87.75,-0.03,-0.03%,87.75,86.26,89.20,"130,697,320","11,496,903,686.84","172,543,845,664.19"
07-Nov-2018,87.77,+5.63,+6.86%,83.65,83.20,87.96,"163,844,680","14,122,037,381.33","184,040,749,351.03"
06-Nov-2018,82.14,+0.75,+0.92%,80.92,80.73,83.25,"85,147,060","6,995,104,037.52","169,918,711,969.69"
05-Nov-2018,81.39,-1.89,-2.27%,82.88,79.82,82.90,"112,494,540","9,107,242,757.98","162,923,607,932.18"
02-Nov-2018,83.28,0.00,0.00%,83.93,82.59,84.87,"139,110,960","11,620,386,739.43","172,030,850,690.16"
01-Nov-2018,83.28,+3.38,+4.23%,81.18,79.92,83.52,"162,710,780","13,319,589,354.57","160,410,463,950.73"
31-Oct-2018,79.90,+3.38,+4.42%,78.50,78.25,81.20,"187,804,220","15,006,829,299.41","147,090,874,596.16"
30-Oct-2018,76.52,-0.42,-0.55%,74.31,73.82,77.05,"249,201,720","18,845,144,558.44","132,084,045,296.75"
29-Oct-2018,76.94,-5.20,-6.33%,83.00,74.75,83.29,"277,321,540","21,775,549,051.13","150,929,189,855.19"
26-Oct-2018,82.14,-6.97,-7.82%,82.48,80.15,84.92,"299,275,660","24,587,188,071.59","172,704,738,906.31"
25-Oct-2018,89.11,+5.90,+7.09%,85.17,84.60,89.74,"205,714,840","17,867,387,590.17","197,291,926,977.90"
24-Oct-2018,83.21,-5.23,-5.91%,88.69,82.83,88.89,"138,567,660","11,893,003,653.22","179,424,539,387.73"
23-Oct-2018,88.44,-1.03,-1.15%,87.11,85.70,88.82,"134,478,260","11,727,958,805.60","191,317,543,040.95"
22-Oct-2018,89.47,+1.26,+1.43%,89.20,87.80,90.47,"90,000,300","8,039,984,513.06","203,045,501,846.55"
19-Oct-2018,88.20,-0.33,-0.38%,89.26,87.65,90.46,"118,144,920","10,513,865,678.82","195,005,517,333.49"
18-Oct-2018,88.54,-3.05,-3.33%,91.07,88.39,91.51,"117,479,900","10,536,976,642.75","205,519,383,012.31"
17-Oct-2018,91.59,+0.59,+0.65%,92.14,90.35,92.25,"105,903,540","9,672,471,881.52","216,056,359,655.07"
16-Oct-2018,91.00,+2.95,+3.35%,89.18,88.08,91.19,"117,198,360","10,532,942,640.76","206,383,887,773.55"
15-Oct-2018,88.05,-1.38,-1.55%,89.75,86.71,89.75,"128,743,240","11,356,356,102.99","195,850,945,132.79"
12-Oct-2018,89.43,+3.46,+4.03%,90.40,87.13,90.45,"188,891,740","16,817,511,825.89","207,207,301,235.77"
11-Oct-2018,85.97,-1.79,-2.04%,86.20,84.26,87.77,"278,717,440","23,941,653,559.04","190,389,789,409.88"
10-Oct-2018,87.76,-5.75,-6.15%,92.89,87.72,92.93,"219,777,100","19,806,949,953.00","214,331,442,968.93"
09-Oct-2018,93.52,+0.30,+0.32%,93.00,92.62,94.83,"95,457,320","8,947,706,074.57","234,138,392,921.93"
08-Oct-2018,93.22,-1.26,-1.34%,93.70,91.53,95.10,"147,863,980","13,773,707,089.20","225,190,686,847.36"
05-Oct-2018,94.48,-0.99,-1.04%,95.90,93.14,96.45,"136,446,540","12,911,894,950.60","238,964,393,936.57"
04-Oct-2018,95.47,-2.17,-2.22%,97.45,94.83,97.80,"145,139,460","13,908,306,220.83","251,876,288,887.17"
03-Oct-2018,97.64,-0.93,-0.94%,99.09,97.49,99.49,"105,062,620","10,329,956,751.27","265,784,595,107.99"
02-Oct-2018,98.57,-1.65,-1.65%,100.00,98.29,100.67,"108,014,980","10,747,166,443.59","276,114,551,859.26"
01-Oct-2018,100.22,+0.07,+0.07%,101.10,100.18,101.66,"69,365,700","7,001,679,962.84","286,861,718,302.85"
28-Sep-2018,100.15,-0.50,-0.50%,100.22,99.82,101.33,"81,702,700","8,206,471,189.81","279,860,038,340.01"
27-Sep-2018,100.65,+1.91,+1.93%,99.66,99.43,100.81,"86,587,820","8,691,788,575.75","288,066,509,529.82"
26-Sep-2018,98.74,+0.02,+0.02%,98.43,98.08,99.76,"86,269,180","8,540,829,070.53","279,374,720,954.07"
25-Sep-2018,98.73,+2.01,+2.08%,97.15,96.94,98.80,"90,768,140","8,888,295,005.84","270,833,891,883.53"
24-Sep-2018,96.72,+0.97,+1.01%,95.19,93.25,96.84,"84,274,560","8,056,194,235.69","261,945,596,877.69"
21-Sep-2018,95.75,-1.46,-1.51%,97.71,95.53,97.87,"137,117,960","13,214,027,630.37","253,889,402,642.01"
20-Sep-2018,97.22,+0.89,+0.93%,96.93,96.61,97.75,"63,098,680","6,135,659,323.90","267,103,430,272.38"
19-Sep-2018,96.32,-0.73,-0.75%,97.03,95.25,97.04,"81,136,440","7,786,838,764.19","260,967,770,948.48"
18-Sep-2018,97.05,+1.65,+1.73%,95.93,95.77,97.91,"85,374,120","8,287,864,168.74","268,754,609,712.66"
17-Sep-2018,95.40,-3.11,-3.16%,97.74,94.37,97.84,"141,003,840","13,527,544,257.84","260,466,745,543.92"
14-Sep-2018,98.51,-0.98,-0.99%,99.65,97.96,99.68,"72,840,600","7,188,235,821.90","273,994,289,801.76"
13-Sep-2018,99.49,-0.01,-0.01%,100.00,99.10,100.44,"72,430,220","7,225,422,148.26","281,182,525,623.66"
12-Sep-2018,99.50,+0.14,+0.14%,99.70,98.12,100.00,"88,280,240","8,755,049,873.83","288,407,947,771.91"
11-Sep-2018,99.36,+2.41,+2.48%,96.41,95.85,99.44,"100,672,900","9,872,592,961.06","279,652,897,898.08"
10-Sep-2018,96.95,-0.65,-0.67%,98.55,96.58,98.65,"90,896,620","8,835,279,781.09","269,780,304,937.03"
07-Sep-2018,97.60,-0.31,-0.32%,96.94,96.87,98.76,"97,852,860","9,582,724,335.79","278,615,584,718.12"
06-Sep-2018,97.92,-1.83,-1.83%,100.33,96.76,100.38,"149,773,600","14,710,612,416.76","288,198,309,053.90"
05-Sep-2018,99.74,-2.23,-2.19%,101.91,99.49,102.02,"164,411,520","16,492,589,209.56","302,908,921,470.66"
04-Sep-2018,101.98,+1.34,+1.33%,101.33,100.65,102.53,"114,421,860","11,642,272,143.27","319,401,510,680.22"
31-Aug-2018,100.64,+0.52,+0.52%,100.35,100.24,101.12,"84,087,560","8,464,069,278.31","307,759,238,536.96"
30-Aug-2018,100.12,+0.21,+0.21%,99.87,99.35,101.28,"145,545,140","14,616,198,699.41","299,295,169,258.65"
29-Aug-2018,99.91,+3.26,+3.38%,97.67,97.45,99.93,"130,635,220","12,928,080,440.33","284,678,970,559.24"
28-Aug-2018,96.64,+0.26,+0.27%,96.89,96.44,97.09,"62,014,540","6,002,134,570.68","271,750,890,118.92"
27-Aug-2018,96.38,+1.11,+1.17%,95.75,95.46,96.39,"71,380,740","6,851,861,099.87","265,748,755,548.24"
24-Aug-2018,95.27,+0.12,+0.13%,95.53,95.13,95.80,"56,017,260","5,347,329,640.76","258,896,894,448.37"
23-Aug-2018,95.15,-0.10,-0.10%,95.36,95.04,95.98,"71,259,940","6,805,317,944.94","253,549,564,807.62"
22-Aug-2018,95.25,+1.07,+1.14%,93.83,93.83,95.29,"61,609,280","5,844,044,236.10","260,354,882,752.56"
21-Aug-2018,94.17,+0.34,+0.36%,94.00,93.72,94.89,"62,112,520","5,863,539,426.37","254,510,838,516.46"
20-Aug-2018,93.84,-0.28,-0.29%,94.53,93.30,94.59,"57,240,320","5,374,599,685.59","248,647,299,090.09"
17-Aug-2018,94.11,-0.21,-0.23%,94.29,92.78,94.40,"82,086,000","7,691,482,288.89","254,021,898,775.68"
16-Aug-2018,94.33,+0.19,+0.21%,95.20,94.18,95.25,"79,141,800","7,499,134,119.31","261,713,381,064.57"
15-Aug-2018,94.13,-1.85,-1.93%,95.48,93.49,95.81,"154,013,640","14,548,273,051.89","254,214,246,945.26"
14-Aug-2018,95.98,+1.17,+1.24%,95.97,95.00,96.05,"79,722,460","7,628,723,990.90","268,762,519,997.16"
13-Aug-2018,94.81,+0.50,+0.52%,94.93,94.68,96.25,"110,629,500","10,548,645,241.47","261,133,796,006.26"
10-Aug-2018,94.32,-0.61,-0.64%,94.43,93.91,94.98,"72,798,540","6,877,819,070.41","250,585,150,764.79"
09-Aug-2018,94.93,+0.60,+0.64%,94.10,93.87,95.73,"97,207,480","9,234,595,123.48","257,462,969,835.20"
08-Aug-2018,94.33,+1.20,+1.29%,93.05,92.73,94.58,"79,260,340","7,453,143,046.02","248,228,374,711.72"
07-Aug-2018,93.12,+0.74,+0.80%,92.73,92.31,93.49,"67,549,460","6,281,385,835.47","240,775,231,665.70"
06-Aug-2018,92.39,+1.22,+1.34%,91.29,90.95,92.39,"67,836,500","6,229,132,679.71","234,493,845,830.24"
03-Aug-2018,91.16,-0.55,-0.60%,91.89,91.08,92.05,"69,209,740","6,328,206,131.29","228,264,713,150.53"
02-Aug-2018,91.72,+1.86,+2.07%,89.44,89.30,91.83,"87,093,620","7,908,491,794.68","234,592,919,281.82"
01-Aug-2018,89.86,+0.99,+1.11%,89.20,88.80,89.92,"83,061,920","7,427,418,658.01","226,684,427,487.15"
31-Jul-2018,88.87,-0.09,-0.10%,89.32,86.97,90.09,"114,774,260","10,202,662,028.73","219,257,008,829.13"
30-Jul-2018,88.96,-1.90,-2.09%,91.37,88.30,91.48,"131,246,420","11,753,835,841.77","229,459,670,857.86"
27-Jul-2018,90.86,+0.46,+0.51%,93.80,90.33,94.00,"193,619,180","17,805,219,799.02","241,213,506,699.63"
26-Jul-2018,90.40,-2.78,-2.98%,91.95,90.23,92.23,"198,487,420","18,128,304,817.04","223,408,286,900.61"
25-Jul-2018,93.18,+1.72,+1.88%,91.47,91.13,93.19,"76,726,660","7,072,177,137.60","241,536,591,717.66"
24-Jul-2018,91.46,+1.36,+1.51%,91.45,90.47,92.00,"85,574,460","7,814,582,444.93","234,464,414,580.06"
23-Jul-2018,90.10,-0.59,-0.65%,90.61,88.50,90.95,"77,769,240","6,995,554,094.77","226,649,832,135.13"
20-Jul-2018,90.69,+0.04,+0.04%,91.25,90.50,91.74,"77,831,320","7,091,810,567.83","233,645,386,229.90"
19-Jul-2018,90.65,-1.50,-1.63%,91.47,90.56,92.05,"93,538,840","8,539,262,772.06","226,553,575,662.06"
18-Jul-2018,92.15,-0.05,-0.05%,92.40,91.56,92.94,"97,238,260","8,963,915,639.66","235,092,838,434.13"
17-Jul-2018,92.20,+1.07,+1.18%,90.58,89.87,92.58,"113,657,620","10,421,888,822.52","244,056,754,073.78"
16-Jul-2018,91.12,+0.47,+0.52%,91.10,90.72,92.10,"109,323,900","9,983,448,026.64","233,634,865,251.27"
13-Jul-2018,90.65,+0.82,+0.91%,90.20,89.76,90.77,"87,733,580","7,932,190,288.73","223,651,417,224.63"
12-Jul-2018,89.83,+2.08,+2.37%,88.23,88.11,89.90,"90,654,860","8,087,412,407.90","215,719,226,935.90"
11-Jul-2018,87.75,+0.60,+0.68%,86.90,86.70,87.85,"64,195,640","5,612,858,553.57","207,631,814,528.00"
10-Jul-2018,87.15,+0.20,+0.23%,86.93,86.55,87.50,"60,058,100","5,230,102,087.67","202,018,955,974.43"
09-Jul-2018,86.95,+1.42,+1.66%,86.20,85.81,86.98,"60,239,760","5,206,349,312.88","196,788,853,886.76"
06-Jul-2018,85.53,+0.54,+0.64%,84.80,84.58,85.76,"53,005,240","4,528,944,306.63","191,582,504,573.89"
05-Jul-2018,84.99,+0.29,+0.34%,85.27,84.11,85.53,"59,662,200","5,067,404,910.10","187,053,560,267.26"
03-Jul-2018,84.70,-0.99,-1.16%,86.20,84.62,86.25,"43,545,520","3,718,544,311.36","181,986,155,357.16"
02-Jul-2018,85.69,+0.70,+0.82%,84.14,83.90,85.69,"63,713,920","5,412,089,406.36","185,704,699,668.53"
29-Jun-2018,84.99,-0.08,-0.10%,85.85,84.72,86.17,"90,870,160","7,766,661,120.15","180,292,610,262.17"
28-Jun-2018,85.07,+2.05,+2.47%,83.63,83.06,85.28,"90,594,000","7,636,963,668.21","188,059,271,382.32"
27-Jun-2018,83.03,-1.53,-1.81%,85.41,83.00,85.60,"97,444,020","8,207,644,736.63","180,422,307,714.11"
26-Jun-2018,84.55,+1.40,+1.68%,83.62,83.17,85.08,"87,731,700","7,392,764,541.33","188,629,952,450.75"
25-Jun-2018,83.16,-2.63,-3.06%,85.13,82.32,85.25,"150,223,920","12,531,111,425.41","181,237,187,909.41"
22-Jun-2018,85.78,-0.73,-0.84%,87.13,85.60,87.15,"81,502,480","7,025,431,905.73","193,768,299,334.83"
21-Jun-2018,86.51,-0.99,-1.13%,88.00,85.88,88.16,"98,822,960","8,587,556,076.42","200,793,731,240.55"
20-Jun-2018,87.50,+0.77,+0.88%,87.13,87.07,88.15,"86,651,820","7,592,084,072.06","209,381,287,316.97"
19-Jun-2018,86.74,+0.55,+0.64%,85.45,85.02,86.81,"85,802,340","7,369,228,548.20","201,789,203,244.91"
18-Jun-2018,86.19,+0.39,+0.46%,85.31,85.13,86.34,"62,154,840","5,346,806,589.20","194,419,974,696.71"
15-Jun-2018,85.80,-0.39,-0.46%,85.70,85.43,86.04,"95,552,920","8,198,185,182.94","189,073,168,107.50"
14-Jun-2018,86.19,+0.95,+1.11%,85.67,85.44,86.24,"63,488,300","5,453,883,807.65","197,271,353,290.44"
13-Jun-2018,85.24,+0.31,+0.36%,85.14,85.01,85.69,"66,550,580","5,681,137,091.43","191,817,469,482.79"
12-Jun-2018,84.94,+0.48,+0.57%,84.65,84.58,84.98,"45,184,300","3,831,474,878.19","186,136,332,391.36"
11-Jun-2018,84.46,+0.26,+0.30%,84.08,84.03,84.71,"46,709,680","3,947,498,694.56","182,304,857,513.18"
08-Jun-2018,84.20,-0.27,-0.31%,84.06,83.65,84.47,"59,102,200","4,974,028,137.56","178,357,358,818.61"
07-Jun-2018,84.47,-0.32,-0.38%,84.93,83.81,85.00,"75,313,740","6,354,509,617.35","183,331,386,956.17"
06-Jun-2018,84.79,-0.03,-0.04%,85.23,84.32,85.73,"109,464,260","9,297,172,251.41","189,685,896,573.52"
05-Jun-2018,84.82,+1.55,+1.87%,83.65,83.50,84.95,"95,643,540","8,067,536,693.29","198,983,068,824.93"
04-Jun-2018,83.26,+1.19,+1.45%,82.45,82.27,83.28,"63,754,740","5,276,816,479.61","190,915,532,131.64"
01-Jun-2018,82.08,+0.60,+0.73%,81.85,81.75,82.34,"66,267,700","5,438,445,661.64","185,638,715,652.03"
31-May-2018,81.48,+0.24,+0.29%,81.15,81.07,81.75,"63,326,600","5,157,025,879.06","180,200,269,990.39"
30-May-2018,81.24,+0.60,+0.75%,80.91,80.65,81.30,"58,147,140","4,714,616,258.59","175,043,244,111.33"
29-May-2018,80.64,+0.14,+0.17%,80.04,80.01,81.09,"76,929,540","6,199,413,362.83","170,328,627,852.74"
25-May-2018,80.51,+0.35,+0.44%,80.15,80.02,80.71,"53,968,000","4,344,057,641.34","164,129,214,489.91"
24-May-2018,80.15,+0.06,+0.08%,79.90,79.42,80.41,"68,599,500","5,487,718,237.38","159,785,156,848.57"
23-May-2018,80.09,+1.02,+1.29%,78.55,78.32,80.09,"67,237,840","5,338,242,061.65","154,297,438,611.19"
22-May-2018,79.07,-0.20,-0.26%,79.49,78.76,79.49,"42,312,780","3,347,893,639.54","148,959,196,549.54"
21-May-2018,79.27,+0.55,+0.70%,79.25,78.75,79.60,"58,504,700","4,632,585,731.84","152,307,090,189.08"
18-May-2018,78.72,-0.37,-0.47%,79.07,78.61,79.18,"52,851,680","4,165,729,617.00","147,674,504,457.24"
17-May-2018,79.09,-0.28,-0.35%,79.03,78.65,79.70,"42,952,120","3,402,458,902.56","151,840,234,074.24"
16-May-2018,79.36,+0.56,+0.71%,78.88,78.83,79.72,"51,411,440","4,078,989,578.85","155,242,692,976.80"
15-May-2018,78.81,-1.27,-1.59%,79.39,78.26,79.39,"101,549,300","7,988,381,581.47","151,163,703,397.95"
14-May-2018,80.08,-0.07,-0.09%,80.20,80.00,80.56,"50,189,660","4,027,219,334.34","159,152,084,979.42"
11-May-2018,80.15,-0.31,-0.38%,80.55,79.89,80.56,"45,278,000","3,631,663,924.25","163,179,304,313.76"
10-May-2018,80.45,+0.05,+0.07%,80.42,80.17,80.78,"56,349,000","4,535,482,904.76","166,810,968,238.00"
09-May-2018,80.40,+0.78,+0.98%,80.00,79.60,80.40,"72,746,040","5,826,487,432.62","162,275,485,333.25"
08-May-2018,79.62,-0.39,-0.48%,79.75,79.13,79.84,"61,358,980","4,878,147,459.25","156,448,997,900.63"
07-May-2018,80.01,+0.96,+1.21%,79.47,79.39,80.35,"76,037,100","6,080,622,025.47","161,327,145,359.88"
04-May-2018,79.05,+0.44,+0.56%,78.12,78.11,79.25,"68,871,340","5,434,091,568.39","155,246,523,334.41"
03-May-2018,78.60,+0.12,+0.15%,78.00,77.30,78.74,"85,038,340","6,644,937,907.17","149,812,431,766.02"
02-May-2018,78.48,-0.63,-0.80%,79.05,78.32,79.42,"87,205,460","6,876,382,047.36","143,167,493,858.85"
01-May-2018,79.11,+0.81,+1.03%,78.16,77.61,79.25,"91,441,420","7,183,634,109.31","150,043,875,906.21"
30-Apr-2018,78.31,-0.32,-0.41%,79.13,78.05,79.80,"109,281,700","8,611,371,982.13","142,860,241,796.90"
27-Apr-2018,78.63,+2.73,+3.60%,81.70,78.37,81.91,"261,064,820","20,838,023,139.47","151,471,613,779.03"
26-Apr-2018,75.90,+2.89,+3.96%,74.25,73.93,76.47,"176,022,020","13,488,386,253.41","130,633,590,639.56"
25-Apr-2018,73.01,+0.00,+0.01%,72.90,70.75,73.50,"131,745,800","9,537,573,810.69","117,145,204,386.15"
24-Apr-2018,73.00,-2.89,-3.81%,76.79,72.42,76.98,"149,893,980","11,064,967,601.72","107,607,630,575.46"
23-Apr-2018,75.89,-0.48,-0.63%,77.33,75.17,77.40,"89,308,480","6,817,088,559.30","118,672,598,177.18"
