Date,Open,High,Low,Close,Adj Close,Volume,SMA50,SMA100,SMA_Signal,SMA_Entry/Exit,BB_UPPER,BB_MIDDLE,BB_LOWER,BB_Signal,BB_Entry/Exit,EMA50,EMA100,EMA_Signal,EMA_Entry/Exit
2018-05-07,59.5,61.19200134277344,59.034000396728516,60.55400085449219,60.55400085449219,43391000,61.018919677734374,63.932259979248045,0.0,0.0,61.59080941628839,58.659800148010255,55.728790879732124,0.0,0.0,60.48182336254424,62.52626885393231,0.0,0.0
2018-05-08,60.15999984741211,61.54999923706055,59.79999923706055,60.39400100708008,60.39400100708008,29650000,60.79711967468262,63.854139976501465,0.0,0.0,61.48315539646965,58.63250026702881,55.78184513758797,0.0,0.0,60.47837905241899,62.48365033208633,0.0,0.0
2018-05-09,60.082000732421875,61.402000427246094,60.0099983215332,61.369998931884766,61.369998931884766,28637000,60.62055969238281,63.78977996826172,0.0,0.0,61.72172734103503,58.69170017242432,55.66167300381361,0.0,0.0,60.513347426990194,62.461395446471506,0.0,0.0
2018-05-10,61.5,62.597999572753906,60.821998596191406,61.00400161743164,61.00400161743164,28258000,60.46839973449707,63.72403995513916,0.0,0.0,62.00313822569717,58.801100158691405,55.59906209168564,0.0,0.0,60.53259029529856,62.43227660389033,0.0,0.0
2018-05-11,61.540000915527344,61.7760009765625,59.816001892089844,60.21200180053711,60.21200180053711,23398000,60.34891983032227,63.63925994873047,0.0,0.0,62.022955674818675,58.80830020904541,55.59364474327215,0.0,0.0,60.52001723854979,62.38792323907572,0.0,0.0
2018-05-14,60.66400146484375,60.987998962402344,58.32400131225586,58.39400100708008,58.39400100708008,36434000,60.17631980895996,63.54545993804932,0.0,0.0,62.02563344540543,58.81590023040771,55.606167015409994,0.0,0.0,60.436637943253146,62.308152493489736,0.0,0.0
2018-05-15,57.00199890136719,57.391998291015625,56.099998474121094,56.83599853515625,56.83599853515625,47596000,59.97963981628418,63.451619911193845,0.0,0.0,62.063888545383435,58.78080024719238,55.49771194900133,0.0,0.0,60.29542645612814,62.19887566722941,0.0,0.0
2018-05-16,56.76599884033203,57.762001037597656,56.3120002746582,57.29600143432617,57.29600143432617,28370000,59.81275985717773,63.36661994934082,0.0,0.0,62.06177859572587,58.712100410461424,55.36242222519698,0.0,0.0,60.17779398856465,62.1009835502934,0.0,0.0
2018-05-17,57.18000030517578,57.8380012512207,56.79399871826172,56.90800094604492,56.90800094604492,22103000,59.62171989440918,63.27237995147705,0.0,0.0,61.93988727116033,58.55670051574707,55.173513760333805,0.0,0.0,60.049558476471496,61.99731608255685,0.0,0.0
2018-05-18,56.93000030517578,56.93000030517578,54.79999923706055,55.36399841308594,55.36399841308594,36259500,59.412599868774414,63.17561992645264,0.0,0.0,62.09150724010181,58.422500419616696,54.75349359913158,0.0,0.0,59.86579954894323,61.86491653594215,0.0,0.0
2018-05-21,56.26599884033203,58.29800033569336,56.2599983215332,56.89799880981445,56.89799880981445,45913000,59.2418798828125,63.11001991271973,0.0,0.0,62.08154023331038,58.43370037078857,54.785860508266765,0.0,0.0,59.749408223662776,61.76579360324506,0.0,0.0
2018-05-22,57.551998138427734,57.599998474121094,54.683998107910156,55.00199890136719,55.00199890136719,44729000,58.95987991333008,63.0367599105835,0.0,0.0,62.23729945840677,58.34920024871826,54.46110103902976,0.0,0.0,59.56322457752193,61.630831935592155,0.0,0.0
2018-05-23,55.551998138427734,55.981998443603516,54.79999923706055,55.81399917602539,55.81399917602539,29925500,58.70879997253418,62.96417991638184,0.0,0.0,62.262372430055116,58.33300018310547,54.40362793615582,0.0,0.0,59.41618798763973,61.51478310233919,0.0,0.0
2018-05-24,55.68000030517578,56.22200012207031,54.97800064086914,55.56999969482422,55.56999969482422,20883500,58.51368003845215,62.89717990875244,0.0,0.0,62.343325551259525,58.256700134277345,54.170074717295165,0.0,0.0,59.265349048442125,61.39619920156259,0.0,0.0
2018-05-25,55.5260009765625,55.928001403808594,55.12200164794922,55.77000045776367,55.77000045776367,19375500,58.32667999267578,62.813819885253906,0.0,0.0,62.32800192420343,58.104400062561034,53.88079820091864,0.0,0.0,59.1282695470661,61.28398662170392,0.0,0.0
2018-05-29,55.70199966430664,57.29999923706055,55.22999954223633,56.75199890136719,56.75199890136719,28333000,58.1763200378418,62.74683986663818,0.0,0.0,62.25558507462646,58.00300006866455,53.750415062702636,0.0,0.0,59.035077885706926,61.193610594839924,0.0,0.0
2018-05-30,56.65800094604492,59.00199890136719,56.31999969482422,58.34400177001953,58.34400177001953,37448500,58.088960037231445,62.70103988647461,0.0,0.0,62.07484963385401,57.92100009918213,53.76715056451025,0.0,0.0,59.00797558260434,61.13679218887538,0.0,0.0
2018-05-31,57.44200134277344,58.07400131225586,56.58599853515625,56.94599914550781,56.94599914550781,29598500,57.98568000793457,62.63733985900879,0.0,0.0,61.78403966668357,57.7568000793457,53.729560492007835,0.0,0.0,58.927110095147235,61.05324333408363,0.0,0.0
2018-06-01,57.172000885009766,58.38999938964844,56.768001556396484,58.36399841308594,58.36399841308594,27122000,57.8868399810791,62.54815986633301,0.0,0.0,61.84487791429677,57.83050003051758,53.81612214673839,0.0,0.0,58.90502632208581,60.999636974015615,0.0,0.0
2018-06-04,58.86800003051758,59.79999923706055,58.709999084472656,59.347999572753906,59.347999572753906,23989000,57.8373999786377,62.47425987243653,0.0,0.0,61.90567600230345,57.85699996948242,53.808323936661395,0.0,0.0,58.92239854919384,60.96671821091551,0.0,0.0
2018-06-05,59.540000915527344,59.560001373291016,57.347999572753906,58.22600173950195,58.22600173950195,29976000,57.795760040283206,62.38691989898682,0.0,0.0,61.59184214357202,57.74060001373291,53.889357883893794,0.0,0.0,58.89508777216643,60.912100073433834,0.0,0.0
2018-06-06,60.099998474121094,64.43399810791016,59.49599838256836,63.900001525878906,63.900001525878906,93836500,57.857040100097656,62.3500199508667,0.0,0.0,62.52105507796855,57.91590003967285,53.31074500137715,-1.0,-1.0,59.09136648296797,60.97163668845264,0.0,0.0
2018-06-07,63.22999954223633,66.0,62.715999603271484,63.21799850463867,63.21799850463867,71726500,58.0046800994873,62.3097599029541,0.0,0.0,62.965933054049415,58.00830001831055,53.050666982571684,-1.0,0.0,59.253201196970636,61.01639191554616,0.0,0.0
2018-06-08,63.79999923706055,64.89600372314453,63.43000030517578,63.53200149536133,63.53200149536133,41026000,58.24420013427734,62.26495990753174,0.0,0.0,63.52403853276272,58.134700012207034,52.74536149165135,-1.0,0.0,59.42100327161547,61.06650539482127,0.0,0.0
2018-06-11,64.50199890136719,66.93199920654297,64.5,66.41999816894531,66.41999816894531,65917500,58.50808006286621,62.23483989715576,0.0,0.0,64.93991764994645,58.44509983062744,51.95028201130843,-1.0,0.0,59.69548306493853,61.17313967624079,0.0,0.0
2018-06-12,68.94000244140625,70.99400329589844,67.5999984741211,68.55400085449219,68.55400085449219,111737000,58.86924011230469,62.23123989105225,0.0,0.0,66.86569626797092,58.95309982299805,51.04050337802517,-1.0,0.0,60.04288735659601,61.32013922523218,0.0,0.0
2018-06-13,69.34200286865234,69.44000244140625,67.95999908447266,68.95600128173828,68.95600128173828,47349000,59.17824012756348,62.22075992584229,0.0,0.0,68.56932588519093,59.559099960327146,50.548874035463356,-1.0,0.0,60.39243229237237,61.472200066093535,0.0,0.0
2018-06-14,69.5260009765625,71.75,69.31999969482422,71.54399871826172,71.54399871826172,54905000,59.46136009216308,62.23307994842529,0.0,0.0,70.67383483821011,60.27149982452393,49.869164810837745,-1.0,0.0,60.829761913378846,61.67274776610928,0.0,0.0
2018-06-15,70.76799774169922,72.93399810791016,70.25,71.63400268554688,71.63400268554688,54241500,59.67116012573242,62.243839988708494,0.0,0.0,72.44128089776038,61.00779991149902,49.574318925237655,0.0,1.0,61.25347000158603,61.87107255960995,0.0,0.0
2018-06-18,71.08000183105469,74.74600219726562,70.9000015258789,74.16600036621094,74.16600036621094,60366000,59.95728012084961,62.29371997833252,0.0,0.0,74.46778983068852,61.947900009155276,49.428010187622036,0.0,0.0,61.7598579473222,62.11583354607583,0.0,0.0
2018-06-19,73.03199768066406,74.0,69.25,70.51000213623047,70.51000213623047,63809500,60.20884017944336,62.32354000091553,0.0,0.0,75.46836453296807,62.62850017547608,49.78863581798409,0.0,0.0,62.10301010579102,62.28292263279868,0.0,0.0
2018-06-20,71.60800170898438,72.8759994506836,70.4000015258789,72.44400024414062,72.44400024414062,41918500,60.438920211791995,62.36228000640869,0.0,0.0,76.52740987575751,63.500600242614745,50.473790609471976,0.0,0.0,62.508549632819836,62.48516179814674,1.0,1.0
2018-06-21,72.4000015258789,73.24199676513672,69.25399780273438,69.50199890136719,69.50199890136719,39835500,60.62524017333985,62.35824001312256,0.0,0.0,76.94702685284886,64.18500022888183,51.42297360491481,0.0,0.0,62.7828093691167,62.62480599148052,1.0,0.0
2018-06-22,70.30799865722656,70.44999694824219,66.4000015258789,66.72599792480469,66.72599792480469,51330500,60.78344009399414,62.33385997772217,0.0,0.0,76.8792602774616,64.74280014038087,52.60634000330014,0.0,0.0,62.937447911086586,62.70641694441891,1.0,0.0
2018-06-25,66.02400207519531,67.69400024414062,65.5,66.60199737548828,66.60199737548828,34656500,60.914120025634766,62.291259956359866,0.0,0.0,76.67898576875155,65.28439998626709,53.88981420378263,0.0,0.0,63.08115903392515,62.78392882174967,1.0,0.0
2018-06-26,67.20999908447266,68.70999908447266,65.16000366210938,68.4000015258789,68.4000015258789,37262500,61.11728004455566,62.276759986877444,0.0,0.0,76.59644509034473,65.86680011749267,55.13715514464062,0.0,0.0,63.28974569530396,62.89566334187302,1.0,0.0
2018-06-27,69.0,70.15799713134766,67.9000015258789,68.9000015258789,68.9000015258789,41668500,61.34452011108399,62.27826000213623,0.0,0.0,76.59141534773619,66.39460010528565,56.197784862835114,0.0,0.0,63.50976039253398,63.015111424488154,1.0,0.0
2018-06-28,69.73200225830078,71.40399932861328,69.22200012207031,69.98600006103516,69.98600006103516,41990000,61.57084014892578,62.31186000823975,0.0,0.0,76.32590885401572,67.04660015106201,57.767291448108296,0.0,0.0,63.76373574912658,63.153774995747085,1.0,0.0
2018-06-29,70.66600036621094,70.77200317382812,68.48200225830078,68.58999633789062,68.58999633789062,32462000,61.74232009887695,62.329819984436035,0.0,0.0,75.9026734470662,67.55790004730224,59.21312664753827,0.0,0.0,63.95300457449403,63.26190154874182,1.0,0.0
2018-07-02,72.01399993896484,72.95600128173828,65.97000122070312,67.01399993896484,67.01399993896484,93799000,61.92164009094238,62.309959983825685,0.0,0.0,75.34990601325961,67.94120006561279,60.532494117965975,0.0,0.0,64.07304586562856,63.336524292194554,1.0,0.0
2018-07-03,66.3499984741211,66.49800109863281,61.9379997253418,62.172000885009766,62.172000885009766,61413000,62.03160011291504,62.30121997833252,0.0,0.0,74.60855124445064,68.13850002288818,61.66844880132573,0.0,0.0,63.998493735185804,63.313365935310806,1.0,0.0
2018-07-05,62.75199890136719,62.87799835205078,59.24399948120117,61.832000732421875,61.832000732421875,87382000,62.13440010070801,62.29869998931885,0.0,0.0,74.84740550180236,68.03509998321533,61.2227944646283,0.0,0.0,63.913531750510174,63.283909178399256,1.0,0.0
2018-07-06,60.9900016784668,62.41400146484375,60.400001525878906,61.779998779296875,61.779998779296875,44327500,62.24724006652832,62.28503997802734,0.0,0.0,75.015696203467,67.96319999694825,60.9107037904295,0.0,0.0,63.829862395482756,63.25400659182343,1.0,0.0
2018-07-09,62.39799880981445,63.70399856567383,61.599998474121094,63.70199966430664,63.70199966430664,37984000,62.37936004638672,62.2747399520874,1.0,1.0,75.00208435508594,67.97169990539551,60.94131545570508,0.0,0.0,63.824848090385494,63.262913414586436,1.0,0.0
2018-07-10,64.91200256347656,65.53600311279297,63.84000015258789,64.49400329589844,64.49400329589844,47357500,62.49292007446289,62.27506000518799,1.0,0.0,75.04663031079801,67.87540016174316,60.70417001268831,0.0,0.0,63.851089874982115,63.28738751249488,1.0,0.0
2018-07-11,63.15999984741211,64.38800048828125,63.013999938964844,63.79199981689453,63.79199981689453,24420500,62.59316009521484,62.24483997344971,1.0,0.0,75.02656544722075,67.63730010986328,60.24803477250581,0.0,0.0,63.84877258352685,63.29741843497709,1.0,0.0
2018-07-12,64.28600311279297,64.64600372314453,62.55400085449219,63.34199905395508,63.34199905395508,28606000,62.660320053100584,62.207279968261716,1.0,0.0,74.95840986472376,67.35659999847412,59.75479013222449,0.0,0.0,63.82889882935136,63.29830456186126,1.0,0.0
2018-07-13,63.11600112915039,63.91600036621094,61.849998474121094,63.77399826049805,63.77399826049805,29349000,62.73120002746582,62.17547992706299,1.0,0.0,74.46227693922613,66.96809997558594,59.47392301194576,0.0,0.0,63.826745836470415,63.307759194478884,1.0,0.0
2018-07-16,62.34199905395508,63.03200149536133,61.25,62.02000045776367,62.02000045776367,39093500,62.833800048828124,62.12907989501953,1.0,0.0,73.95472318536854,66.48739986419677,59.02007654302502,0.0,0.0,63.755892147038075,63.28216627369929,1.0,0.0
2018-07-17,61.762001037597656,64.947998046875,61.70000076293945,64.53800201416016,64.53800201416016,34981000,62.94820007324219,62.082119903564454,1.0,0.0,72.57656728913645,66.00599994659424,59.43543260405203,0.0,0.0,63.78656350879807,63.307122959314725,1.0,0.0
2018-07-18,65.0,65.0999984741211,63.25,64.7699966430664,64.7699966430664,28121000,63.03251998901367,62.025719833374026,1.0,0.0,71.95409512138392,65.71899967193603,59.48390422248815,0.0,0.0,63.825129981089134,63.336191969252205,1.0,0.0
2018-07-19,63.26599884033203,64.70800018310547,62.801998138427734,64.0459976196289,64.0459976196289,29576500,63.10555992126465,61.95133979797363,1.0,0.0,70.70299585958618,65.29909954071044,59.895203221834706,0.0,0.0,63.8337915578855,63.350295661347744,1.0,0.0
2018-07-20,64.24600219726562,64.64800262451172,62.34199905395508,62.715999603271484,62.715999603271484,25811000,63.132479934692384,61.8765198135376,1.0,0.0,70.09821027002671,64.95979957580566,59.8213888815846,0.0,0.0,63.78995608925942,63.33769318392343,1.0,0.0
2018-07-23,60.36800003051758,61.099998474121094,58.571998596191406,60.63999938964844,60.63999938964844,54964500,63.12519989013672,61.79679981231689,1.0,0.0,70.06708088170117,64.65549964904785,59.243918416394536,0.0,0.0,63.66642704883433,63.28409776084923,1.0,0.0
2018-07-24,60.88399887084961,61.54399871826172,58.5099983215332,59.486000061035156,59.486000061035156,47954000,63.11067985534668,61.729799842834474,1.0,0.0,70.09457512426835,64.2996997833252,58.50482444238204,0.0,0.0,63.502487043902796,63.20864538992755,1.0,0.0
2018-07-25,59.347999572753906,61.92399978637695,58.900001525878906,61.74800109863281,61.74800109863281,35377000,63.17775985717773,61.67703983306885,1.0,0.0,69.53002198427046,63.96709976196289,58.40417753965533,0.0,0.0,63.43368299135874,63.179630328452106,1.0,0.0
2018-07-26,60.970001220703125,62.13999938964844,60.72800064086914,61.33000183105469,61.33000183105469,23152500,63.2676399230957,61.62363986968994,1.0,0.0,68.75426605126262,63.58859977722168,58.422933503180744,0.0,0.0,63.35118490512193,63.1428905647615,1.0,0.0
2018-07-27,61.45000076293945,61.53799819946289,59.06800079345703,59.43600082397461,59.43600082397461,28516500,63.310439910888675,61.5615998840332,1.0,0.0,67.59173789614601,63.06109981536865,58.53046173459128,0.0,0.0,63.197646869321126,63.0692639419811,1.0,0.0
2018-07-30,59.18000030517578,59.220001220703125,57.22600173950195,58.034000396728516,58.034000396728516,34070500,63.33295989990234,61.47733989715576,1.0,0.0,66.80396657624044,62.53330001831055,58.262633460380655,1.0,1.0,62.99514914865301,62.969259035463345,1.0,0.0
2018-07-31,58.45000076293945,59.66400146484375,57.81399917602539,59.62799835205078,59.62799835205078,25384500,63.41823989868164,61.41541988372803,1.0,0.0,66.0646010007116,62.16399993896484,58.26339887721809,0.0,-1.0,62.863102903822025,62.902902474353844,0.0,-1.0
2018-08-01,59.597999572753906,60.599998474121094,58.599998474121094,60.167999267578125,60.167999267578125,50647000,63.48363990783692,61.36275989532471,1.0,0.0,66.06519236819929,62.06379985809326,58.06240734798723,0.0,0.0,62.757411707261596,62.84859115063829,0.0,0.0
2018-08-02,65.68800354003906,69.99800109863281,64.63200378417969,69.90799713134766,69.90799713134766,116075000,63.781759872436524,61.370819892883304,1.0,0.0,67.78429708447278,62.46759967803955,57.15090227160631,-1.0,-1.0,63.03782900878952,62.98877306965554,1.0,1.0
2018-08-03,69.56199645996094,71.0,68.50599670410156,69.63400268554688,69.63400268554688,68282500,64.05815994262696,61.38347995758057,1.0,0.0,69.05146177318217,62.86029987335205,56.66913797352192,-1.0,0.0,63.2965044245015,63.120723173863645,1.0,0.0
2018-08-06,69.09200286865234,70.99600219726562,68.36399841308594,68.39800262451172,68.39800262451172,42821500,64.3147200012207,61.41420001983643,1.0,0.0,69.75882551586744,63.095100021362306,56.43137452685718,0.0,1.0,63.496564617661114,63.22550506186938,1.0,0.0
2018-08-07,68.76799774169922,77.49199676513672,67.83000183105469,75.91400146484375,75.91400146484375,154379000,64.7176000213623,61.52214000701904,1.0,0.0,72.45330790386038,63.66609992980957,54.87889195575876,-1.0,-1.0,63.983526293519155,63.47742534676217,1.0,0.0
2018-08-08,73.81800079345703,76.52799987792969,73.42400360107422,74.06800079345703,74.06800079345703,122856000,65.06392005920411,61.62012004852295,1.0,0.0,74.12369195780339,64.17989997863769,54.236107999472,0.0,1.0,64.37899850981245,63.68768204806288,1.0,0.0
2018-08-09,73.11000061035156,73.4020004272461,69.14600372314453,70.48999786376953,70.48999786376953,85919000,65.30683998107911,61.697900009155276,1.0,0.0,74.86086323606685,64.53729991912842,54.21373660218998,0.0,0.0,64.61864707340199,63.82272279767577,1.0,0.0
2018-08-10,70.80000305175781,72.0,69.19999694824219,71.0979995727539,71.0979995727539,57760000,65.58987998962402,61.7877799987793,1.0,0.0,75.6249875942731,64.90349998474122,54.18201237520933,0.0,0.0,64.87274088698835,63.96714560105442,1.0,0.0
2018-08-13,72.22599792480469,72.63800048828125,69.80400085449219,71.28199768066406,71.28199768066406,52319500,65.84823997497558,61.867539978027345,1.0,0.0,76.36033339467477,65.36659984588623,54.37286629709769,0.0,0.0,65.12408577204415,64.11234687742207,1.0,0.0
2018-08-14,71.69000244140625,71.83999633789062,69.41999816894531,69.52799987792969,69.52799987792969,34932000,66.0518399810791,61.9446199798584,1.0,0.0,76.7561745219597,65.61609973907471,54.47602495618973,0.0,0.0,65.29678926396723,64.2198434888695,1.0,0.0
2018-08-15,68.38200378417969,68.89800262451172,66.4280014038086,67.73799896240234,67.73799896240234,45506500,66.24207992553711,62.018919982910155,1.0,0.0,76.93614750505066,65.7644998550415,54.59285220503236,0.0,0.0,65.39252349848555,64.2896729108279,1.0,0.0
2018-08-16,67.98200225830078,68.45600128173828,66.76399993896484,67.08999633789062,67.08999633789062,30320000,66.30587982177734,62.0814599609375,1.0,0.0,77.07269910082677,65.9166997909546,54.76070048108243,0.0,0.0,65.45909140878348,64.34525200890022,1.0,0.0
2018-08-17,64.69999694824219,65.35399627685547,60.70600128173828,61.099998474121094,61.099998474121094,94793000,66.263519821167,62.13409996032715,1.0,0.0,77.11226607496009,65.83589973449708,54.55953339403406,0.0,0.0,65.28814572927969,64.28084513594222,1.0,0.0
2018-08-20,58.34000015258789,61.70000076293945,57.63999938964844,61.6879997253418,61.6879997253418,87011500,66.22663978576661,62.23541996002197,1.0,0.0,77.07236603579398,65.88829975128174,54.704233466769494,0.0,0.0,65.1469628517935,64.22938856052644,1.0,0.0
2018-08-21,62.12200164794922,64.95800018310547,61.79999923706055,64.37999725341797,64.37999725341797,65861000,66.18583976745606,62.346959915161136,1.0,0.0,76.93488865907548,66.13299961090088,55.33111056272628,0.0,0.0,65.11688563006335,64.23237735017601,1.0,0.0
2018-08-22,64.17400360107422,64.7760009765625,62.933998107910156,64.3280029296875,64.3280029296875,29730000,66.10131980895996,62.485279960632326,1.0,0.0,76.9038318942016,66.26199970245361,55.620167510705606,0.0,0.0,65.08594891577695,64.23427493336123,1.0,0.0
2018-08-23,63.827999114990234,65.46399688720703,63.619998931884766,64.0199966430664,64.0199966430664,25736500,66.00259971618652,62.590419921875,1.0,0.0,76.84205740096827,66.3964994430542,55.95094148514012,0.0,0.0,65.04414668696946,64.23002299738668,1.0,0.0
2018-08-24,64.13999938964844,64.7699966430664,63.880001068115234,64.56400299072266,64.56400299072266,18013000,65.86299980163574,62.662179946899414,1.0,0.0,76.619851964327,66.6528995513916,56.6859471384562,0.0,0.0,65.02531744498899,64.23664990867874,1.0,0.0
2018-08-27,63.599998474121094,64.48799896240234,61.762001037597656,63.854000091552734,63.854000091552734,65396500,65.70739974975587,62.68927993774414,1.0,0.0,76.16310674755388,66.94389953613282,57.72469232471176,0.0,0.0,64.97938324966401,64.22905758471431,1.0,0.0
2018-08-28,63.68199920654297,63.7760009765625,62.237998962402344,62.37200164794922,62.37200164794922,38245500,65.47151977539062,62.71439994812012,1.0,0.0,75.91552786988416,67.08109970092774,58.24667153197132,0.0,0.0,64.87713260266926,64.19221237192889,1.0,0.0
2018-08-29,62.05400085449219,62.369998931884766,60.737998962402344,61.00199890136719,61.00199890136719,37237000,65.28135971069337,62.74509994506836,1.0,0.0,75.82674381283553,67.12279968261718,58.41885555239884,0.0,0.0,64.72516602098061,64.12891888378537,1.0,0.0
2018-08-30,60.45199966430664,60.91999816894531,59.54399871826172,60.630001068115234,60.630001068115234,36083500,65.04507972717285,62.74199996948242,1.0,0.0,75.71949826479434,66.65889987945556,57.598301494116775,0.0,0.0,64.56457075426007,64.05950336663504,1.0,0.0
2018-08-31,60.400001525878906,61.0620002746582,59.720001220703125,60.332000732421875,60.332000732421875,26875500,64.86167976379394,62.743459968566896,1.0,0.0,75.5611637183617,66.19379978179931,56.82643584523693,0.0,0.0,64.39858705738895,63.9855556712928,1.0,0.0
2018-09-04,59.38800048828125,59.63800048828125,57.599998474121094,57.790000915527344,57.790000915527344,41752500,64.6829598236084,62.73319995880127,1.0,0.0,75.68379467774562,65.6633996963501,55.64300471495458,0.0,0.0,64.13942597831665,63.862650242477066,1.0,0.0
2018-09-05,57.0099983215332,57.35599899291992,55.43600082397461,56.14799880981445,56.14799880981445,38604000,64.47387985229493,62.69399993896484,1.0,0.0,74.33099793426904,64.67509956359864,55.019201192928236,0.0,0.0,63.82603570372988,63.709614924075794,1.0,0.0
2018-09-06,56.959999084472656,58.23400115966797,55.7760009765625,56.189998626708984,56.189998626708984,37404000,64.22967979431152,62.673479919433596,1.0,0.0,73.07932569218057,63.78119945526123,54.483073218341886,0.0,0.0,63.526582375277044,63.560453731341035,0.0,-1.0
2018-09-07,52.02000045776367,53.66999816894531,50.45000076293945,52.64799880981445,52.64799880981445,112459500,63.90463973999024,62.62457992553711,1.0,0.0,72.87525100533787,62.889099502563475,52.90294799978908,1.0,1.0,63.09997003130137,63.34399867516598,0.0,0.0
2018-09-10,54.652000427246094,57.20600128173828,54.20000076293945,57.099998474121094,57.099998474121094,71417500,63.64691970825195,62.60887992858887,1.0,0.0,71.70390554249254,62.189199447631836,52.67449335277114,0.0,-1.0,62.86467638057471,63.220149368009636,0.0,0.0
2018-09-11,55.89400100708008,56.400001525878906,54.709999084472656,55.88800048828125,55.88800048828125,45850000,63.392879791259766,62.56759994506836,1.0,0.0,70.30702038944796,61.4194995880127,52.53197878657744,0.0,0.0,62.59108052306646,63.07472149976394,0.0,0.0
2018-09-12,56.28799819946289,58.5,55.72999954223633,58.108001708984375,58.108001708984375,50077000,63.214759826660156,62.56819995880127,1.0,0.0,68.97759682400866,60.84849967956543,52.7194025351222,0.0,0.0,62.415273063470664,62.97621338756607,0.0,0.0
2018-09-13,57.604000091552734,59.0,57.0359992980957,57.891998291015625,57.891998291015625,31701500,63.12915977478028,62.58037994384765,1.0,0.0,67.90002333727553,60.35619964599609,52.812375954716664,0.0,0.0,62.237889305469096,62.87537810826429,0.0,0.0
2018-09-14,57.75199890136719,59.465999603271484,57.30400085449219,59.040000915527344,59.040000915527344,33828000,63.07331977844238,62.603859939575194,1.0,0.0,66.81269013890493,59.95369987487793,53.09470961085092,0.0,0.0,62.11248162310673,62.799313401381305,0.0,0.0
2018-09-17,58.007999420166016,60.17399978637695,57.625999450683594,58.96799850463867,58.96799850463867,34438000,63.01707977294922,62.63215991973877,1.0,0.0,66.69734206756992,59.84709987640381,52.9968576852377,0.0,0.0,61.98916828139145,62.72333157035042,0.0,0.0
2018-09-18,59.3380012512207,60.52799987792969,55.099998474121094,56.992000579833984,56.992000579833984,82737500,62.88287979125977,62.631119918823245,1.0,0.0,66.5185548294402,59.61229991912842,52.70604500881663,0.0,0.0,61.79320049570218,62.60967240797281,0.0,0.0
2018-09-19,56.10200119018555,60.0,56.099998474121094,59.80400085449219,59.80400085449219,41474500,62.78907974243164,62.64099990844726,1.0,0.0,65.91788718733365,59.38350009918213,52.84911301103061,0.0,0.0,61.71519250415147,62.554034204202715,0.0,0.0
2018-09-20,60.71200180053711,61.19599914550781,58.66600036621094,59.66600036621094,59.66600036621094,36747000,62.70655975341797,62.64985992431641,1.0,0.0,65.26098619836745,59.1503999710083,53.03981374364915,0.0,0.0,61.63483186733388,62.49676434548728,0.0,0.0
2018-09-21,59.540000915527344,60.11600112915039,59.07400131225586,59.81999969482422,59.81999969482422,25252500,62.63611976623535,62.64821990966797,0.0,-1.0,64.61981628192967,58.94040012359619,53.26098396526271,0.0,0.0,61.56366184137382,62.443685455536595,0.0,0.0
2018-09-24,59.69599914550781,60.599998474121094,58.715999603271484,59.93600082397461,59.93600082397461,24215000,62.559359817504884,62.64527992248535,0.0,0.0,63.7667775356511,58.70900001525879,53.651222494866474,0.0,0.0,61.4998318796382,62.393960705039206,0.0,0.0
2018-09-25,60.0,60.91999816894531,59.29999923706055,60.198001861572266,60.198001861572266,22408500,62.52291984558106,62.67835994720459,0.0,0.0,63.035560507184066,58.52620010375976,54.01683970033546,0.0,0.0,61.448779631454286,62.35041832355772,0.0,0.0
2018-09-26,60.38199996948242,62.77799987792969,60.22200012207031,61.91600036621094,61.91600036621094,39216000,62.470479812622074,62.70933994293213,0.0,0.0,62.93482449573398,58.503400039672854,54.07197558361173,0.0,0.0,61.46710204445461,62.34180473206161,0.0,0.0
2018-09-27,62.58000183105469,62.992000579833984,61.38199996948242,61.50400161743164,61.50400161743164,42545500,62.405159912109376,62.718839950561524,0.0,0.0,63.024726572002045,58.528500175476076,54.032273778950106,0.0,0.0,61.46854908890302,62.32519329441711,0.0,0.0
2018-09-28,54.051998138427734,55.599998474121094,52.11199951171875,52.95399856567383,52.95399856567383,168248500,62.183319931030276,62.64443992614746,0.0,0.0,63.165477041322454,58.144700050354004,53.123923059385554,1.0,1.0,61.13464462119286,62.13939180850459,0.0,0.0
2018-10-01,61.15399932861328,62.28799819946289,60.209999084472656,62.13999938964844,62.13999938964844,108888000,62.171799926757814,62.6521399307251,0.0,0.0,63.48172590944533,58.235099983215335,52.98847405698534,0.0,-1.0,61.174070358016216,62.139403854638786,0.0,0.0
2018-10-02,62.790000915527344,63.36800003051758,59.83000183105469,60.20399856567383,60.20399856567383,58717500,62.16307991027832,62.64413990020752,0.0,0.0,63.66994635582367,58.35579986572266,53.04165337562165,0.0,0.0,61.13602827166397,62.10103271155093,0.0,0.0
2018-10-03,60.66600036621094,60.91999816894531,58.31399917602539,58.959999084472656,58.959999084472656,39975000,62.15255989074707,62.63161987304687,0.0,0.0,63.712488962443956,58.496399879455566,53.28031079646718,0.0,0.0,61.05069367459567,62.038760396234544,0.0,0.0
2018-10-04,58.790000915527344,58.79999923706055,55.534000396728516,56.36600112915039,56.36600112915039,49071000,62.044919891357424,62.61133987426758,0.0,0.0,63.705475169979906,58.50520000457764,53.30492483917537,0.0,0.0,60.866979995009,61.926298189463594,0.0,0.0
